edad,ingreso_declarado,antiguedad_laboral_meses,antiguedad_cliente_meses,score_buro,deuda_sistema,num_creditos_vigentes,peor_morosidad_12m,num_consultas_buro_3m,num_contactos_ult_trimestre,uso_linea_credito_pct,monto_solicitado,plazo_meses,tasa_interes_anual,ingreso_declarado_nulo,ratio_deuda_ingreso,tipo_empleo_independiente,tipo_empleo_informal,tipo_empleo_jubilado,region_Araucania,region_Arica,region_Atacama,region_Aysen,region_Biobio,region_Coquimbo,region_Los Lagos,region_Los Rios,region_Magallanes,region_Maule,region_Metropolitana,region_Nuble,region_OHiggins,region_Tarapaca,region_Valparaiso,canal_partner,canal_sucursal,dia_semana_solicitud_jue,dia_semana_solicitud_lun,dia_semana_solicitud_mar,dia_semana_solicitud_mie,dia_semana_solicitud_sab,dia_semana_solicitud_vie
19,665000.0,12.0,93,630,3670000.0,2,0,1,1,24.3,650000.0,18,23.8,0,5.518796992481203,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
36,325000.0,-1.0,56,682,335000.0,1,0,1,1,32.9,660000.0,36,22.1,0,1.0307692307692307,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
48,856000.0,-1.0,21,692,952000.0,5,0,1,2,23.9,2370000.0,18,24.5,0,1.1121495327102804,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
41,733000.0,20.0,13,452,1385000.0,4,30,3,6,98.7,550000.0,24,26.4,0,1.8894952251023192,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
49,578000.0,-1.0,45,784,979000.0,1,0,1,0,10.7,360000.0,24,18.1,0,1.693771626297578,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
43,1944000.0,198.0,18,506,10242000.0,5,0,4,0,100.0,1360000.0,12,23.0,0,5.268518518518518,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
48,1183000.0,77.0,46,678,1333000.0,0,0,1,0,54.3,810000.0,12,19.8,0,1.1267962806424345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
43,970000.0,57.0,30,572,3367000.0,5,0,4,0,52.0,710000.0,18,26.3,0,3.471134020618557,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
21,753000.0,29.0,74,814,142000.0,0,0,0,0,0.0,1660000.0,6,18.0,0,0.18857901726427623,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
34,-1.0,-1.0,75,685,2339000.0,1,0,0,0,39.8,2520000.0,12,22.9,1,-1.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
36,840000.0,-1.0,33,775,737000.0,1,0,0,0,0.0,1380000.0,24,21.1,0,0.8773809523809524,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
27,836000.0,72.0,75,641,423000.0,1,0,1,1,23.2,460000.0,36,19.7,0,0.5059808612440191,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
27,1364000.0,41.0,90,756,2229000.0,0,0,0,0,29.9,830000.0,24,23.0,0,1.6341642228739004,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
34,681000.0,30.0,11,619,1263000.0,4,30,1,1,59.2,2330000.0,48,20.8,0,1.854625550660793,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
42,-1.0,17.0,18,548,1582000.0,4,0,3,2,23.2,1360000.0,36,23.1,1,-1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
30,-1.0,116.0,50,674,696000.0,1,15,0,1,1.8,3480000.0,36,22.7,1,-1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
47,770000.0,112.0,5,637,1382000.0,2,0,2,5,39.5,1080000.0,6,21.0,0,1.7948051948051948,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
42,510000.0,67.0,34,719,656000.0,2,0,0,0,0.0,1690000.0,6,23.3,0,1.2862745098039217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
43,-1.0,91.0,58,631,2991000.0,1,0,0,0,54.8,1750000.0,18,24.0,1,-1.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
39,640000.0,34.0,31,544,1333000.0,1,0,3,1,54.2,4000000.0,24,26.9,0,2.0828125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
35,655000.0,35.0,17,793,445000.0,1,0,0,0,0.0,1240000.0,24,19.3,0,0.6793893129770993,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
59,596000.0,87.0,79,514,2402000.0,4,90,0,2,58.0,1920000.0,48,22.7,0,4.030201342281879,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
22,1270000.0,48.0,51,620,975000.0,1,0,1,0,22.8,2920000.0,12,24.9,0,0.7677165354330708,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,998000.0,-1.0,0,551,1007000.0,1,60,0,0,52.5,2820000.0,6,23.2,0,1.0090180360721444,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
43,1501000.0,270.0,38,850,987000.0,0,0,0,1,42.1,1210000.0,12,16.5,0,0.6575616255829447,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False
40,1932000.0,41.0,12,552,15304000.0,5,30,3,0,50.0,920000.0,36,26.5,0,7.921325051759834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,1131000.0,80.0,60,573,1240000.0,0,15,0,1,21.7,2060000.0,48,23.1,0,1.0963748894783378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
38,2144000.0,91.0,17,773,1218000.0,1,0,0,1,23.0,2180000.0,36,20.5,0,0.5680970149253731,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
42,685000.0,25.0,33,555,1124000.0,2,0,3,0,4.0,3370000.0,18,17.8,0,1.640875912408759,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
36,637000.0,10.0,26,634,3254000.0,3,15,0,0,40.7,1880000.0,24,25.3,0,5.108320251177394,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
29,640000.0,38.0,31,579,1319000.0,5,0,1,0,35.4,3060000.0,24,24.2,0,2.0609375,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
35,363000.0,51.0,33,393,440000.0,4,0,1,0,54.8,1020000.0,24,25.9,0,1.2121212121212122,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
31,758000.0,73.0,93,479,787000.0,2,0,1,2,62.1,1470000.0,24,25.2,0,1.0382585751978892,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
50,937000.0,156.0,19,592,286000.0,3,0,1,0,56.7,3100000.0,36,25.2,0,0.3052294557097118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
19,1113000.0,12.0,56,513,2110000.0,2,0,2,0,87.0,1280000.0,24,21.8,0,1.8957771787960467,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
41,1564000.0,110.0,18,736,3576000.0,1,0,0,1,21.2,2840000.0,18,19.9,0,2.286445012787724,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
60,596000.0,-1.0,81,574,1471000.0,1,90,1,0,15.4,830000.0,48,22.4,0,2.4681208053691277,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
29,856000.0,78.0,87,380,1064000.0,4,0,1,0,39.8,760000.0,18,23.0,0,1.2429906542056075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
32,1371000.0,98.0,37,654,1376000.0,1,60,0,2,38.2,240000.0,18,20.4,0,1.0036469730123998,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
26,-1.0,49.0,8,578,1544000.0,0,0,1,1,74.5,2710000.0,36,23.7,1,-1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
45,1158000.0,162.0,5,772,2019000.0,0,0,0,0,26.0,2260000.0,18,20.5,0,1.7435233160621761,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47,1951000.0,155.0,94,645,4426000.0,1,0,0,1,55.6,870000.0,48,19.5,0,2.2685802152742185,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
34,769000.0,127.0,40,703,502000.0,1,0,2,0,26.4,440000.0,24,23.9,0,0.6527958387516255,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
52,953000.0,82.0,31,720,783000.0,0,0,0,1,43.8,450000.0,12,23.0,0,0.8216159496327388,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
31,316000.0,83.0,58,686,538000.0,0,0,1,0,0.8,2890000.0,24,21.1,0,1.7025316455696202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
39,1288000.0,23.0,65,771,1556000.0,2,0,0,0,47.8,3380000.0,48,23.3,0,1.2080745341614907,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
55,926000.0,66.0,17,605,9858000.0,3,0,0,0,54.3,1230000.0,24,22.4,0,10.645788336933045,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
67,499000.0,-1.0,31,618,208000.0,1,0,2,1,25.9,3480000.0,12,22.4,0,0.4168336673346693,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
53,1239000.0,-1.0,56,605,3773000.0,0,0,0,1,73.9,5440000.0,24,22.3,0,3.0451977401129944,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,814000.0,13.0,67,676,2337000.0,2,0,0,0,36.0,670000.0,36,21.3,0,2.871007371007371,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
56,330000.0,64.0,58,626,761000.0,0,0,4,0,57.9,4350000.0,18,22.7,0,2.306060606060606,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
30,686000.0,50.0,14,560,1357000.0,0,0,0,1,17.1,1270000.0,12,24.6,0,1.978134110787172,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
57,1089000.0,32.0,30,607,7841000.0,5,0,0,1,40.4,1680000.0,24,23.4,0,7.200183654729109,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
30,1072000.0,144.0,94,752,1556000.0,1,0,0,0,18.3,340000.0,18,20.5,0,1.4514925373134329,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
32,639000.0,56.0,14,529,389000.0,2,0,1,0,38.0,560000.0,12,21.4,0,0.6087636932707355,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
46,560000.0,-1.0,32,659,1891000.0,1,0,1,0,17.3,1980000.0,24,21.6,0,3.3767857142857145,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
29,-1.0,33.0,31,611,766000.0,1,0,0,1,27.2,1180000.0,6,18.1,1,-1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
19,579000.0,12.0,7,573,1854000.0,4,0,0,1,21.7,2480000.0,12,24.3,0,3.2020725388601035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
51,-1.0,-1.0,43,527,1410000.0,5,15,1,0,65.5,600000.0,12,26.3,1,-1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,470000.0,23.0,13,574,536000.0,2,0,5,0,33.0,2460000.0,12,25.0,0,1.1404255319148937,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
60,394000.0,121.0,73,593,468000.0,2,0,1,1,68.5,1320000.0,12,19.4,0,1.1878172588832487,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
54,1806000.0,23.0,31,748,1535000.0,0,0,0,1,17.1,670000.0,36,20.8,0,0.8499446290143965,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
60,619000.0,-1.0,26,688,1198000.0,2,0,0,0,48.2,1010000.0,18,22.1,0,1.9353796445880453,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
44,886000.0,68.0,50,569,1608000.0,0,90,4,0,54.9,990000.0,24,22.2,0,1.81489841986456,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
39,382000.0,77.0,66,544,1153000.0,1,0,2,1,22.0,870000.0,48,23.3,0,3.018324607329843,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
